NDC_PACKAGE_CODE,DRUG_BRAND_NAME,DRUG_GENERIC_NAME
573266024,alavert-d,pseudoephedrine_sulfate_loratadine
573288330,preparation_h_hemorrhoidal,phenylephrine_hydrochloride_cocoa_butter
574402520,puralube,mineral_oil_white_petrolatum_base
603760615,gildess,norethindrone_acetate_ethinyl_estradiol
603766317,tri-previfem,inertnorgestimate_ethinyl_estradiol
642020790,strovite_one,alpha_lipoic_acid_biotin_carotenoids_chromium_copper_folic_acid_lutein_magnesium_manganese_niacin_pantothenic_acid_selenium_vitamin_b1_thiamine_vitamin_b12_cyanocobalamin_vitamin_b2_riboflavin_vitamin_b6_pyridoxine_vitamin_c_vitamin_d_vitamin_e_zinc
904510050,poly-vita_with_iron,iron_niacin_vitamin_a_vitamin_b1_thiamine_vitamin_b2_riboflavin_vitamin_b6_pyridoxine_vitamin_c_vitamin_d_vitamin_e
944251402,hyqvia,hyaluronidase_human_recombinantimmune_globulin_human
944292202,advate,antihemophilic_factor_plasma_albumin-free_method_recombinant_human_hamster_murine
944293503,hemofil_m,antihemophilic_factor_pooled_human_plasma_method_m_monoclonal_antibody_purified_murine
944295001,winrho_sdf,rhod_immune_globulin_human
944295006,winrho_sdf,rhod_immune_globulin_human
536106995,hydroskin,hydrocortisone
573288310,preparation_h_hemorrhoidal,phenylephrine_hydrochloride_cocoa_butter
904577009,robafen_cf,dextromethorphan_hydrobromide_guaifenesin_phenylephrine_hydrochloride
904548652,certavite_senior_with_antioxidant_nutrients,biotin_boron_calcium_chloride_chromium_copper_folic_acid_iodine_lutein_lycopene_magnesium_manganese_molybdenum_niacin_nickel_pantothenic_acid_phosphorus_potassium_selenium_silicon_vanadium_vitamin_a_vitamin_b1_thiamine_vitamin_b2_riboflavin_vitamin_b6_pyridoxine_vitamin_c_vitamin_d_vitamin_e_vitamin_k_zinc
944270010,gammagard,immune_globulin_human
525055590,cerefolin_nac,levomefolate_algal_oil_mecobalamin_acetylcysteine
990767003,normosol-r_ph_7_4,magnesium_chloride_potassium_chloride_sodium_acetate_sodium_chloride_sodium_gluconate
998009402,fluorescite,fluorescein_sodium
998020115,isopto_carpine,pilocarpine_hydrochloride
8065183905,viscoat,hyaluronate_sodium_chondroitin_sulfate
8880950510,thermazene,silver_sulfadiazine
10019064164,suprane,desflurane
10122032501,cardene_iv,nicardipine_hydrochloride
10223020201,cetacaine,benzocaine_butamben_tetracaine_hydrochloride
10337033230,cutivate,fluticasone_propionate
10337090544,kerydin,tavaborole
10631010130,exelderm,sulconazole_nitrate
10782030230,vitamedmd_redichew_rx,folic_acid_mecobalamin_vitamin_b2_riboflavin_vitamin_b6_pyridoxine_vitamin_d
11523135001,afrin,oxymetazoline_hydrochloride
11523726802,miralax,polyethylene_glycol_3350
13533061810,hyperrab_s_d,rabies_immune_globulin_human
13533068417,plasbumin,albumin_human
13533069220,plasbumin,albumin_human
13533080072,gamunex-c,immune_globulin_human
13811056590,avo_cream,distilled_water_stearic_acid_propylene_glycol_mineral_oil_trolamine_sodium_alginate_ethylene_glycol_paraffin_squalane_avocado_oil_cetyl_palmitate_methylparaben_propylparaben_triethanolamine_sorbic_acid
14290031463,locoid,hydrocortisone_butyrate
15370025030,tristart_dha,docosahexaenoic_acid_dha_eicosapentaenoic_acid_epa_folic_acid_iodine_iron_magnesium_niacin_vitamin_b1_thiamine_vitamin_b12_cyanocobalamin_vitamin_b2_riboflavin_vitamin_b6_pyridoxine_vitamin_c_vitamin_d_vitamin_e
16110005260,cordran,flurandrenolide
16110086930,azelex,azelaic_acid
16571072360,sulfamylon,mafenide_acetate
16781038445,locoid_lipocream,hydrocortisone_butyrate
16781042735,tretin-x,tretinoin
17478009710,ak-pentolate,cyclopentolate_hydrochloride
17478010020,ak-pentolate,cyclopentolate_hydrochloride
17478028435,gentak,gentamicin_sulfate
19515089711,flulaval_quadrivalent,influenza_a_virus_h1n1_antigen_influenza_a_virus_h3n2_antigen_influenza_b_virus_b_maryland_15_2016_antigen_formaldehyde_inactivated_influenza_b_virus_phuket_3073_2013_antigen
23359010530,c-nate_dha,copper_folic_acid_iron_magnesium_omega-3_fatty_acids_vitamin_b1_thiamine_vitamin_b12_cyanocobalamin_vitamin_b2_riboflavin_vitamin_b6_pyridoxine_vitamin_c_vitamin_d_cholecalciferol_vitamin_e_zinc
23710000110,neosalus,dimethicone_ethylparaben_glycerin_methylparaben_phenoxyethanol_polysorbate_20_povidone_propylene_glycol_propylparaben_distilled_water_sodium_hydroxide_stearic_acid_trolamine_carbomers
24208029925,lotemax,loteprednol_etabonate
24208043262,preservision_areds,copper_vitamin_a_vitamin_c_vitamin_e_zinc
24208046570,ocuvite_adult_50+,ascorbic_acid_vitamin_c_d-alpha_tocopherol_vitamin_e_natural_zinc_copper_omega-3_fatty_acids_eicosapentaenoic_acid_epa_docosahexaenoic_acid_dha_lutein_zeaxanthin
24208053230,preservision_areds,copper_vitamin_a_vitamin_c_vitamin_e_zinc
24477032401,cardene_iv,nicardipine_hydrochloride
13811051950,vol-plus,calcium_copper_folic_acid_iron_niacin_vitamin_a_vitamin_b1_thiamine_vitamin_b12_cyanocobalamin_vitamin_b2_riboflavin_vitamin_b6_pyridoxine_vitamin_c_vitamin_d_vitamin_e_zinc
40076041530,erygel,erythromycin
41167412003,allegra_allergy_24_hour,fexofenadine_hydrochloride
41167412501,allegra_allergy_24_hour,fexofenadine_hydrochloride
41167431002,allegra-d_12_hour_allergy_&_congestion,fexofenadine_hydrochloride_pseudoephedrine_hydrochloride
41167432005,allegra-d_24_hour_allergy_&_congestion,fexofenadine_hydrochloride_pseudoephedrine_hydrochloride
42192016215,bpo,benzoyl_peroxide
42192016315,bpo,benzoyl_peroxide
24592410,admelog,insulin_lispro
23918707,lumigan,bimatoprost
67203724,excedrin_migraine,acetaminophen_aspirin_caffeine
31873618,robitussin_dm,dextromethorphan_hydrobromide_guaifenesin
178042210,aquoral,triester_glycerol_oxide
487278410,asthmanefrin,racepinephrine_hydrochloride
89061012,aldara,imiquimod
486113401,k-phos_no_2,potassium_phosphate_sodium_phosphate
574402535,puralube,mineral_oil_white_petrolatum_base
766738826,tums_e-x,calcium_carbonate
186011201,xylocaine_mpf,lidocaine_hydrochloride
998020615,isopto_carpine,pilocarpine_hydrochloride
11980046920,betagan,levobunolol_hydrochloride
13533080021,gamunex-c,immune_globulin_human
16571072348,sulfamylon,mafenide_acetate
16714034001,levonest,inertlevonorgestrel_ethinyl_estradiol
17139061740,estrogel,estradiol
25021067376,glydo,lidocaine_hydrochloride
24208043272,preservision_areds,copper_vitamin_a_vitamin_c_vitamin_e_zinc
63304040701,proctosol-hc,hydrocortisone
63323028663,naropin,ropivacaine_hydrochloride_monohydrate
63323028720,naropin,ropivacaine_hydrochloride_monohydrate
63323028810,naropin,ropivacaine_hydrochloride_monohydrate
63323049231,xylocaine_mpf,lidocaine_hydrochloride
64193042302,feiba_nf,anti-inhibitor_coagulant_complex_human
63323047233,sensorcaine_mpf,bupivacaine_hydrochloride
63323049750,xylocaine,lidocaine_hydrochloride
63361024310,vaxelis,corynebacterium_diphtheriae_toxoid_antigen_formaldehyde_inactivated_clostridium_tetani_toxoid_antigen_formaldehyde_inactivated_bordetella_pertussis_toxoid_antigen_glutaraldehyde_inactivated_bordetella_pertussis_filamentous_hemagglutinin_antigen_formaldehyde_inactivated_bordetella_pertussis_pertactin_antigen_formaldehyde_inactivated_bordetella_pertussis_fimbriae_2_3_antigen_poliovirus_type_1_antigen_formaldehyde_inactivated_poliovirus_type_2_antigen_formaldehyde_inactivated_poliovirus_type_3_antigen_formaldehyde_inactivated_hepatitis_b_virus_subtype_adw_hbsag_surface_protein_antigen_haemophilus_influenzae_type_b_capsular_polysaccharide_meningococcal_outer_membrane_protein_conjugate_antigen
64455099442,zovirax,acyclovir
64682020045,pandel,hydrocortisone_probutate
63323028955,emla,lidocaine_prilocaine
63323048921,xylocaine_mpf_with_epinephrine,lidocaine_hydrochloride_epinephrine
63323049202,xylocaine_mpf,lidocaine_hydrochloride
63323049237,xylocaine_mpf,lidocaine_hydrochloride
63824001064,mucinex_multi-symptom_cold_childrens,dextromethorphan_hydrobromide_guaifenesin_phenylephrine_hydrochloride
64208823402,gammaplex,immune_globulin_human
64208823403,gammaplex,immune_globulin_human
64208823502,gammaplex,immune_globulin_human
64208823503,gammaplex,immune_globulin_human
64682020015,pandel,hydrocortisone_probutate
64980032430,proctozone-hc,hydrocortisone
65862077685,mili,inertnorgestimate_ethinyl_estradiol
65649020175,moviprep,ascorbic_acid_vitamin_c_sodium_ascorbatepolyethylene_glycol_3350_potassium_chloride_sodium_chloride_sodium_sulfate
66019010910,flumist,influenza_virus_attenuated_live_trivalent_vaccine_types_a_and_b_avian
66213042204,donnatal,atropine_sulfate_hyoscyamine_sulfate_phenobarbital_scopolamine_hydrobromide
66213042511,donnatal,atropine_sulfate_hyoscyamine_sulfate_phenobarbital_scopolamine_hydrobromide
66758017006,klor-con_m10,potassium_chloride
67467018202,wilate_vonwillebrand,antihemophilic_factor_von_willebrand_factor_complex_pooled_human_plasma_pasterized
67618014803,betadine,povidone-iodine
67684200005,dotarem,gadoterate_meglumine
68084012611,nephrocaps,biotin_folic_acid_niacin_pantothenic_acid_vitamin_b1_thiamine_vitamin_b12_cyanocobalamin_vitamin_b2_riboflavin_vitamin_b6_pyridoxine_vitamin_c
68220008630,preferaob_one,biotin_folic_acid_iodine_iron_niacin_omega-3_fatty_acids_pantothenic_acid_vitamin_b12_cyanocobalamin_vitamin_b6_pyridoxine_vitamin_c_vitamin_d_vitamin_e_zinc
68180086613,blisovi_fe,ferrous_fumaratenorethindrone_acetate_ethinyl_estradiol
68982014101,nuwiq,simoctocog_alfa
68982014701,nuwiq,simoctocog_alfa
68982084002,octagam,immune_globulin_human
69499000115,mac,capsaicin_menthol
70461031803,flucelvax,influenza_a_virus_h1n1_antigen_influenza_a_virus_h3n2_antigen_influenza_b_virus_b_iowa_06_2017_antigen_mdck_cell_derived_propiolactone_inactivated_influenza_b_virus_phuket_3073_2013_antigen
70461031804,flucelvax,influenza_a_virus_h1n1_antigen_influenza_a_virus_h3n2_antigen_influenza_b_virus_b_iowa_06_2017_antigen_mdck_cell_derived_propiolactone_inactivated_influenza_b_virus_phuket_3073_2013_antigen
71104080701,eloctate,antihemophilic_factor_viii_recombinant_fc_fusion_protein
71894012203,zolgensma,onasemnogene_abeparvovec
75826012704,phenohytro,atropine_sulfate_hyoscyamine_sulfate_phenobarbital_scopolamine_hydrobromide
44206041603,carimune_nf,immune_globulin_human
70461020101,flucelvax,influenza_a_virus_h1n1_antigen_influenza_a_virus_h3n2_antigen_influenza_b_virus_brisbane_60_2008_antigen_influenza_b_virus_phuket_3073_2013_antigen
536444554,reguloid,psyllium
2323701,cymbalta,duloxetine
2411214,zyprexa,olanzapine
2733516,humatrope,somatropin_recombinant_rhgh
6001958,prinivil,lisinopril
6033510,belsomra,suvorexant
63323048920,xylocaine_mpf_with_epinephrine,lidocaine_hydrochloride_epinephrine
63833061702,humate-p,antihemophilic_factor_von_willebrand_factor_complex_pooled_human_plasma_pasterized
65628020107,first-vancomycin,vancomycin_hydrochloride
65862077885,tri-lo-mili,inertnorgestimate_ethinyl_estradiol
65862093488,aurovela_24_fe_1_20,ferrous_fumaratenorethindrone_acetate_ethinyl_estradiol
66019030410,flumist,influenza_a_virus_h1n1_antigen_influenza_a_virus_h3n2_antigen_influenza_b_virus_brisbane_60_2008_antigen_influenza_b_virus_phuket_3073_2013_antigen
66758017010,klor-con_m10,potassium_chloride
66977010003,regenecare,aloe_vera_aloe_barbadensis_derivatives_collagen_lidocaine_hydrochloride_sodium_alginate
67618015116,betadine,povidone-iodine
67684200004,dotarem,gadoterate_meglumine
68025006530,divigel,estradiol
68040075240,epiceram,capric_acid_cholesterol_citric_acid_linoleic_acid_dimethicone_edta_candelilla_wax_glycerin_glyceryl_stearate_ceramide_6_palmitic_acid_polyoxyethylene_stearates_petrolatum_phenoxyethanol_potassium_hydroxide_distilled_water_sorbic_acid_squalane_xanthan_gum_modified_food_starch_corn_syrup
68180086573,blisovi_fe,ferrous_fumaratenorethindrone_acetate_ethinyl_estradiol
68180089271,pirmella,ethinyl_estradiol_norethindroneinert
68180089313,pirmella,ethinyl_estradiol_norethindroneinert
68180090313,kaitlib_fe,ethinyl_estradiol_norethindroneferrous_fumarate
68462031629,briellyn,ethinyl_estradiol_norethindroneinert
67457016200,sotradecol,sodium_tetradecyl_sulfate
68040075043,rheumate,folic_acid_vitamin_b9_mecobalamin_curcumin_demethoxycurcumin_bisdemethoxycurcumin_turmeric_extract
69166010590,relador,lidocaine_prilocaine
69800420302,nabi-hb,hepatitis_b_immune_globulin_human
70504350001,winrho_sdf,rhod_immune_globulin_human
71104080301,eloctate,antihemophilic_factor_viii_recombinant_fc_fusion_protein
71850180301,sulfamez,sulfacetamide_sodium_sulfur_pharmaceutical
73562011001,zenpep,lipase_porcine_amylase_porcine_protease_porcine
73562011101,zenpep,lipase_porcine_amylase_porcine_protease_porcine
73562020810,viokace,lipase_porcine_amylase_porcine_protease_porcine
2729810,vancocin,vancomycin_hydrochloride
3773289,maxipime,cefepime_hydrochloride
15055741,ifex,ifosfamide
206885218,zosyn,piperacillin_sodium_tazobactam_sodium
281033010,crofab,crotalidae_polyvalent_immune_fab_ovine
310037510,cefotan,cefotetan_disodium
310037732,cefotan,cefotetan_disodium
456270001,avycaz,ceftazidime_avibactam
904520066,natural_fiber_therapy,psyllium
11701004514,baza,miconazole_nitrate
49884093665,questran,cholestyramine
52565005301,cefotan,cefotetan_disodium
2323202,symbyax,olanzapine_fluoxetine_hydrochloride
2323560,cymbalta,duloxetine
2324030,cymbalta,duloxetine
2411733,zyprexa,olanzapine
3010120,trimox,amoxicillin_trihydrate
3161212,baraclude,entecavir
6006312,decadron,dexamethasone
6020782,prinivil,lisinopril
6027554,singulair,montelukast_sodium
6027782,januvia,sitagliptin_phosphate
6071758,hyzaar,losartan_potassium_hydrochlorothiazide
6095254,cozaar,losartan_potassium
6391768,sinemet,carbidopa_levodopa
6536303,steglatro,ertugliflozin
6536306,steglatro,ertugliflozin
8078102,effexor,venlafaxine_hydrochloride
8121030,pristiq,desvenlafaxine_succinate
9002946,xanax,alprazolam
9005604,medrol,methylprednisolone
9738604,motrin,ibuprofen
13262694,genotropin,somatropin_recombinant_rhgh
23614501,actigall,ursodiol
24414210,multaq,dronedarone
24585130,avapro,irbesartan
25171003,inspra,eplerenone
39006750,lasix,furosemide
44072741,vicodin,hydrocodone_bitartrate_acetaminophen
46093681,premarin,conjugated_estrogens
69355041201,visbiome,streptococcus_thermophilus_bifidobacterium_breve_bifidobacterium_longum_bifidobacterium_infantis_lactobacillus_acidophilus_lactobacillus_plantarum_lactobacillus_paracasei_lactobacillus_bulgaricus
2144801,brevital,methohexital_sodium
4196499,rocephin,ceftriaxone_sodium
39001910,claforan,cefotaxime_sodium
224180100,konsyl,psyllium
70700011684,altavera,inertlevonorgestrel_ethinyl_estradiol
206862011,zosyn,piperacillin_sodium_tazobactam_sodium
51479005230,azactam,aztreonam
2400602,prozac,fluoxetine_hydrochloride
2734901,humatrope,somatropin_recombinant_rhgh
3020850,corgard,nadolol
6011701,singulair,montelukast_sodium
6027701,januvia,sitagliptin_phosphate
6046206,emend,aprepitant
6052168,sinemet_cr,carbidopa_levodopa
6093601,fosamax,alendronate_sodium
6093672,fosamax,alendronate_sodium
6391568,sinemet,carbidopa_levodopa
7337313,coreg_cr,carvedilol
8083320,effexor,venlafaxine_hydrochloride
9001758,halcion,triazolam
9009001,xanax,alprazolam
9454401,detrol,tolterodine_tartrate
9517802,somavert,pegvisomant_peg
9519103,detrol_la,tolterodine_tartrate
9738501,motrin,ibuprofen
9738601,motrin,ibuprofen
15053941,cytoxan,cyclophosphamide
24117190,plavix,clopidogrel_bisulfate
25171002,inspra,eplerenone
25274231,norpace_cr,disopyramide_phosphate
28003361,lioresal,baclofen
39010310,altace,ramipril
45042215,tylenol_extra_strength,acetaminophen
45044424,tylenol_extra_strength,acetaminophen
49017001,glucotrol_xl,glipizide
69499001115,mac,capsaicin_menthol
71894013006,zolgensma,onasemnogene_abeparvovec
24581230,aplenzin,bupropion_hydrobromide
45044465,tylenol_extra_strength,acetaminophen
49035860,geodon,ziprasidone_hydrochloride
49234045,relpax,eletriptan_hydrobromide
49278066,cardura,doxazosin_mesylate
49411073,glucotrol,glipizide
52073110,cortrosyn,cosyntropin
56017475,coumadin,warfarin_sodium
56060185,sinemet_cr,carbidopa_levodopa
6007228,proscar,finasteride
6027702,januvia,sitagliptin_phosphate
6071494,vasotec,enalapril_maleate
6500701,delstrigo,doravirine_lamivudine_tenofovir_disoproxil_fumarate
6536906,segluromet,ertugliflozin_metformin_hydrochloride
7413920,coreg,carvedilol
9003930,solu-medrol,methylprednisolone_sodium_succinate
9005515,xanax,alprazolam
9033102,cleocin,clindamycin_hydrochloride
9034102,glynase_prestab,glyburide_micronized
9513402,zyvox,linezolid
9517601,somavert,pegvisomant_peg
13265202,genotropin_miniquick,somatropin_recombinant_rhgh
23586228,taytulla,ferrous_fumaratenorethindrone_acetate_ethinyl_estradiol
26885154,adalat_cc,nifedipine
39006711,lasix,furosemide
39022307,amaryl,glimepiride
45029512,imodium_a-d,loperamide_hydrochloride
45048720,tylenol,acetaminophen
45064065,topamax,topiramate
48580741,mavik,trandolapril
49011528,eraxis,anidulafungin
49155066,glucotrol_xl,glipizide
56047330,sustiva,efavirenz
62021160,grifulvin_v,griseofulvin_microcrystalline
52010630,remeron_soltab,mirtazapine
68050860,rifadin,rifampin
69013601,bosulif,bosutinib
69018921,ibrance,palbociclib
69055038,sutent,sunitinib_malate
69080901,inflectra,infliximab_murine
69266072,procardia_xl,nifedipine
69307030,zithromax,azithromycin
69315084,zithromax,azithromycin
69422066,viagra,sildenafil_citrate
71000724,dilantin,phenytoin
